"name","screen_name","text","polarity","subjectivity","label"
"monica","baloyyyyy","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"yang","braveandeulea","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Thoughts.","anxietyerror","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"🌊GabbixAlena🌊👑","_SanggreAlena_","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"yoooooniiiii;school","taejinbi","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Anak Ayah","AteynZack","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Charles","ChrlsJason","Lol cramming!","1.00","0.70","POSITIVE"
"wens","wncsrv","cramming nanaman, i h8 myself","0.00","0.00","NEGATIVE"
"Mm","emiemieminem","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"edeline エド 🌸","frostedjin","Cramming at its finest","0.00","0.00","NEGATIVE"
"OG Kismet","OGKismet","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🌹","itsmesophiacafe","Cramming 😭","0.00","0.00","NEGATIVE"
"Maileka Flippen","MailekaFlippen","We would actually have conversations instead of cramming thoughts into 140 characters. Or using hashtags #IfTwitterDidntExist #HeyNow","0.00","0.10","NEGATIVE"
"TRASH HATER","LanreAgboola1","RT @iamemekanobis: Just focus on the major each day. 

Cramming your day with lots can lead to overwhelm. 

You can't 10 plates of food in…","0.06","0.50","POSITIVE"
"Shirley Naa White","naa_white","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"N.o.","OhSavvy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"BLACKPINK","iamshienalyn","when cramming gets real...","0.20","0.30","POSITIVE"
"WP Health Journal","wphealthjournal","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nina","hoIytaegi","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"lil' chubbs","jiminnbaby","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Kimberly MacDonald","RiderErv","RT @CiciHuang77: Cramming for my AP tests is just... https://t.co/xb0vZzcX8k","0.00","0.00","NEGATIVE"
"Aaket Panchal","AaketPanchal","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"shanella","kangmargoo","@KingDOMm_ cramming for exams had me like 😣😂","0.00","0.00","NEGATIVE"
"sejin #LOVE_YOURSELF","manager_sejin","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"🍟","NabilahAiman_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Five Sengco","CarloSengco","Cramming at it's finest.","0.00","0.00","NEGATIVE"
"Mario Rodriguez","marfeldpredict","@MarcGuberti Coke, coffee, cocaine, cataract surgery, cramming all nighters","0.00","0.00","NEGATIVE"
"Alycia Suarez","renisdyyter1974","RT @Andreatlr: 5 hours left to watch 2 1/2 seasons of #GoT. Can I have an extension please @NOWTV? I'm the queen of cramming but this just…","0.00","0.00","NEGATIVE"
"Republicans Resist","Only_Sn0wman","RT @sirsingsalot1: @Only_Sn0wman I would be livid, if someone was cramming something down my throat that I didn't ask for. Some things shou…","-0.16","0.29","NEGATIVE"
"💭","angelcmng","Cramming is real","0.20","0.30","POSITIVE"
"Coralie","cmd512","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nel","nhelljones","cramming be like","0.00","0.00","NEGATIVE"
"Anika","anikasleem","RT @animalwelfareWW: Cramming another Forcing 2Livein Kaavan Cruel SpaceAdding 2 BIGGER PROBLEMS I~Slam~A~BAD~Zoo .@DunyaNews #FreeKaavan h…","-0.50","0.75","NEGATIVE"
"Anika","anikasleem","RT @animalwelfareWW: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/fo49B…","-0.29","0.67","NEGATIVE"
"Casey Jones","Fanilow19","RT @animalwelfareWW: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/fo49B…","-0.29","0.67","NEGATIVE"
"Juliekirani@gmail.co","kiranijones","RT @animalwelfareWW: Cramming another Forcing 2Livein Kaavan Cruel SpaceAdding 2 BIGGER PROBLEMS I~Slam~A~BAD~Zoo .@DunyaNews #FreeKaavan h…","-0.50","0.75","NEGATIVE"
"Juliekirani@gmail.co","kiranijones","RT @animalwelfareWW: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/fo49B…","-0.29","0.67","NEGATIVE"
"Mango","kankameni_911","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Kin Tbln","ellie_kin","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"yanö","liyanaborhann","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Richvon Myco","MaicooBacterium","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🦋☃🦋☃🦋","jycmrlls","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"SERIAL RETWEETER","GeraldDukes","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Pickle Rick","dank_humour","@RW3NN -&gt;hell week-&gt;cramming-&gt;breakdown-&gt;ptsd therapy","0.00","0.00","NEGATIVE"
"Vratik","IrenicVratik","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"R wen","RW3NN","how my day progressed
chillin-&gt;cramming-&gt;performance-&gt;cramming-&gt;breakdown-&gt;performance-&gt;chillin","0.00","0.00","NEGATIVE"
"jitendira Jain","djitendira","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"d-23 ♡","JEONHYUNGWON","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Animal Welfare WW","animalwelfareWW","Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/fo49BBo3lU","-0.29","0.67","NEGATIVE"
"Animal Welfare WW","animalwelfareWW","Cramming another Forcing 2Livein Kaavan Cruel SpaceAdding 2 BIGGER PROBLEMS I~Slam~A~BAD~Zoo .@DunyaNews #FreeKaavan https://t.co/JA1SBXPRzS","-0.50","0.75","NEGATIVE"
"MYSTIC FALLS","muriithijackson","RT @njiiru: rao spending sleepless nights cramming the route to caanan https://t.co/yjLuYOlC5q","0.00","0.00","NEGATIVE"
"Mikaela 🌻","miksligon","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Endrei ★★","IamDreiBucad","Still cramming 😭","0.00","0.00","NEGATIVE"
"Louise","louxxxise","@suckingsimps @hesuloul @newtellabiebws @thisisLANY I know im late for my entry but cramming is what makes me write… https://t.co/DjmPhWYN99","-0.30","0.60","NEGATIVE"
"love yourself, Lady","lladyjim","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"salty!kazoo","kazoothekyojin","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Gaonou Yang","gaonou_yang","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Jenn","sohhhleyyy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"kai ; check 📌 pls.","precieuxjjk","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"गरिमा","gareema_rana","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🐰","Iattaeguk","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Philip","filypsuzo","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Beth Martin","BethGeoff","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"부산 아가 #LOVE_YOURSELF","myChuuSmile","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Andrew Keeling","andrewkeeling7","RT @keatsbabe: @andrewkeeling7 Mind you, cramming tea shops &amp; selling ice cream great for local economy #NotJustLakes SO noisy though.","0.40","0.38","POSITIVE"
"Siti Mahmudah","simahmudahh","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"janibi🐰","_alelexx","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"sr. cional","Lorofous","""why are you cramming man-pussy in the middle of the sports page like that?’”","0.00","0.00","NEGATIVE"
"BiG Dahdy P! 🔥","kelpascal","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Keennn","KenSotomango","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Suzie Grogan","keatsbabe","@andrewkeeling7 Mind you, cramming tea shops &amp; selling ice cream great for local economy #NotJustLakes SO noisy though.","0.40","0.38","POSITIVE"
"TOO WOKE","KingNeroBarrage","@OrwellNGoode @WhiteVoidJoJo Cramming SoJus into everything cause Trump is pres won't change reality. In fact it's… https://t.co/n5a4cYCI7k","0.00","0.00","NEGATIVE"
"Play Martial","SS_Abusee","@billme__ but before is much harder. you learn how to think in school. forget all the cramming talk. you learn how to BE in sch","-0.10","0.00","NEGATIVE"
"Latif KhaN","khanglatif","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🐷","andengdeng29","cramming is layf bH3z","0.00","0.00","NEGATIVE"
"Marinel 🍃","fayemarinel_","Cramming 😩","0.00","0.00","NEGATIVE"
"daebak","ca_franxis","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"chloeee 🐰| ia sorry","mistkookie","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"vles; ia bc 📚😭","baebwichim","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Opeyemi ikuomola","Yemmie121","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mr.AkshAyz","akz_akshayz","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Yeń","azreennina","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Dōdō","dodo_129","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"💎","dianeqt_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"gil","gstvill","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Belle 🌸","isabelleguanlao","Aking tweets for the past few days kay puro about cramming HAHAHAHA","-0.08","0.28","NEGATIVE"
"LAGoddess","charmcityLa","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"CyTroik","CyTroik","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Glock","ahmedcuuubo","RT @OfficialTrolls: Syllabus: Cramming will not work for this class. Me: Well it's gonna have to.","0.00","0.00","NEGATIVE"
"新 zia @ DEADLINEHELL","graviticzia","methods + results tomm, + presentation work aft dinner!! presentation work sun morn, sun night will be for discussion, mon morn for cramming","0.00","0.00","NEGATIVE"
"Alokesh Phukan","greyfool","But it seems some manage to make a career these days out of cramming books...😉 https://t.co/R5Tl6FsdPi","0.00","0.00","NEGATIVE"
"Shi Woo","IammElJae","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"😈","_RICOconut","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"BangtanFran","BangtanFranny","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"frh","faghohhh_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Princess Claire","Keulaeyo","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"M","imthemobby","Revise revise cramming again.","0.00","0.00","NEGATIVE"
"curly noodles","jemhealy","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"Rem Presente","remehyoh","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"jinmino","jinmino1","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"namjinie","namjinie1","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"taega","taega5","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"sugababe","sugabab36869208","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"sugababe","sugababesq","RT @smolkinkjimin: other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts…","0.07","0.36","POSITIVE"
"SocialMediaPrincess","khimcardenas","Cramming!","0.00","0.00","NEGATIVE"
"cole ❤ love yourself","yourejimine","other armys really out there in singapore watching bts perform live while i'm here cramming &amp; looking for their accounts to do live stream","0.09","0.39","POSITIVE"
"Nerissa Crawford","NerissaCraford","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"J Lo.","JLOsCrazyLife","cramming is lifeeeeeee","0.00","0.00","NEGATIVE"
"Tanza19","tanza19_s","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"asyikinshfrdn","aasyikinfox","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"fira","shafirayz","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Zara Imtiaz","renegade5522","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Roanne Arellano","ArellanoRoanne","RT @acdteaaa: two things im good at:

1. cramming
2. tumulala while cramming","0.70","0.60","POSITIVE"
"Black Castro","_LUMP","2 hours late for work because I was up all night cramming to understand.","-0.30","0.60","NEGATIVE"
"Christina Sims","sirsingsalot1","@Only_Sn0wman I would be livid, if someone was cramming something down my throat that I didn't ask for. Some things… https://t.co/rrlRV3TH8q","-0.16","0.29","NEGATIVE"
"King Kleyese","cutthefuck","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"JONNYBOY🤙","_REALSHITONLY1","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"ㅤ","misyapurpliouse","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"alleah angelica","leleei","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"ahmadaldini","aaldini170","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"buttercup","alanis____","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"하나","HanaOhFarhana","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"mira","FarraAmira_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"JunJun🔥","bhougart","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"pharm uzzy","nwachuzo","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Paige Stacy","p_stacy21","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"wilson","rxshdxn","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"❌","georgegellete","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"‎‏☆","ShaneAmberlyyy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"jean marveeh 👑","_jnmrvh","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"chloptra","chlopatra95","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"miena","AzminaHadirah","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Nick","nguevara120","I read this as I'm cramming and thinking that I actually do need some sleep lol https://t.co/dEPlOIMHgs","0.40","0.40","POSITIVE"
"L E A H","GabrielLeahCG","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Madison Czerniawski","Mczerniawski17","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"zhirhh0_","zahimvl_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Doges","EduardDoFan","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"EMEKA NOBIS","iamemekanobis","Just focus on the major each day. 

Cramming your day with lots can lead to overwhelm. 

You can't 10 plates of food in one hour!","0.08","0.50","POSITIVE"
"Cheats","TheDIYHacks","Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cramming.","0.27","0.65","POSITIVE"
"izyani","izyani29","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"j  o  r  d","JordanDale_","@jackmangles_ ""Cramming man pussy"" dead hahahah","-0.20","0.40","NEGATIVE"
"Natasha Muhammad","NatashaMuhamma3","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Thobeka Sithole","thobeka_sithole","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"mars 🐹🍡✨","tinycarabao","@raizzart WOOOO LETS GO TEAM CRAMMING WOOOO","0.00","0.00","NEGATIVE"
"shiksha arora","shiksha_14","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Endrei ★★","IamDreiBucad","Cramming atm 🙄","0.00","0.00","NEGATIVE"
"Al Dente","six_2_and_even","RT @LoneWolfStanley: I snuck two piece of pie out of a casino buffet by cramming them into a to-go cup for later. So if any of you ladies a…","0.00","0.00","NEGATIVE"
"Spencer Bumanglag","hoyyspencer","Cramming skills on point. 💯","0.00","0.00","NEGATIVE"
"nd","nd_01_","OLRYT cramming to da maxxxxx","0.00","0.00","NEGATIVE"
"sabre","sabre1873","@Everton Cramming 15 seconds of action into 5 minutes of ""highlights"" - well done to the person who managed that.","0.10","0.10","POSITIVE"
"Bee Literary","FinbergBee","RT @RonnieHasIssues: Cramming the legs of news into the skinny jeans of truth from 9 @BBCEssex ... bring a shoe horn.","0.00","0.00","NEGATIVE"
"PDPGB","PDPGB","@Glostermeteor @SusanPickin @vincecable @LibDems @FullFact Lol, yes cramming more &amp; more people in creates illusion of economic growth 1/2","0.50","0.47","POSITIVE"
"ROUTESLIKEJERRYJEUDY","TheRealQadryMan","RT @detroitnews: Lions rookie Jarrad Davis cramming to be linebacking force @Justin_Rogers
https://t.co/0SgKXfVXrf https://t.co/HYXIaLnlah","0.00","0.00","NEGATIVE"
"lexi","loyaltypurpose","CAN ALEXIS REN NOT BITCH I HAVE NINE FUCKING EXAMS IN TWO WEEKS IM CRAMMING ERRYNIHHT WITH BAGS UNDER MY EYES U DO… https://t.co/eLk48nCTPZ","-0.60","0.80","NEGATIVE"
"Lauren Garvey","laurenegarvey","@NotRollergirl @anxiouslyactive I have learned the value of bringing and extra handbag and then cramming it into a… https://t.co/OYzIiNVgev","0.00","0.10","NEGATIVE"
"calvin wilson","xixnyne","RT @detroitnews: Lions rookie Jarrad Davis cramming to be linebacking force @Justin_Rogers
https://t.co/0SgKXfVXrf https://t.co/HYXIaLnlah","0.00","0.00","NEGATIVE"
"Aisha💋","aishmxm","Chillin' now.. cramming later.. 😅","0.00","0.00","NEGATIVE"
"ellis bot","dinoyiffer69","imagine Rohan wordlessly cramming an entire avocado into his mouth, maintaining eye contact with you the whole time","0.10","0.51","POSITIVE"
"Shanti","VirtuallyRead","@flipngthrupages Audiobooks, cramming reading into most slivers of free time, three months of holiday, being a fast reader...idk, I just did","0.37","0.63","POSITIVE"
"Miguel❄","JoshyMiguel","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Raven Kaye Macabenta","RavenMacabenta","Cramming at it's finest *woot woot*","0.00","0.00","NEGATIVE"
"S C H A A A","ellySchaaaaa","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Psycho ☠","_clauthegreat","Cramming omg","0.00","0.00","NEGATIVE"
"「 ａｌｅｙａｈ  」♡","aleyahchii","also people kept cramming themselves on the bus too????","0.00","0.00","NEGATIVE"
"Julie Anne 卌 ✈","myjammiranda31","Me right now. No review, Research cramming (Chapter 2 &amp;Questionnaire) 😭😭 https://t.co/qJ0tu0k1Ib","0.29","0.54","POSITIVE"
"Louise","caramskii","Last exam in college and still cramming. 😅","0.00","0.07","NEGATIVE"
"pat","patricemaga","RT @acdteaaa: two things im good at:

1. cramming
2. tumulala while cramming","0.70","0.60","POSITIVE"
"NieceeSade","LookItsNiecee_","RT @TanyaPerssonmow: Syllabus: Cramming will not work for this class. Me: Well it's gonna have to.","0.00","0.00","NEGATIVE"
"CoachMattMays","LUmm55","RT @detroitnews: Lions rookie Jarrad Davis cramming to be linebacking force @Justin_Rogers
https://t.co/0SgKXfVXrf https://t.co/HYXIaLnlah","0.00","0.00","NEGATIVE"
"Tanya Persson","TanyaPerssonmow","Syllabus: Cramming will not work for this class. Me: Well it's gonna have to.","0.00","0.00","NEGATIVE"
"⚡","xxxadw___","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"callmebobby","reptilerobyn","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Marge Esquejo","marge_esq28","@zsarmaine humres formoso.  hehehe last few weeks of the term!   🤓🤣🤣 cramming extravaganza","-0.13","0.08","NEGATIVE"
