"name","screen_name","text","polarity","subjectivity","label"
"Teaching Historians","HistoryCrossing","RT @ScholasticTeach: This #FirstDayofSchool icebreaker activity doubles as a seating chart! (Plus, it’s free.) 
https://t.co/WCfGnysRIr htt…","0.40","0.80","POSITIVE"
"Fractal Trader","fractal__trader","Futures and options educators; if they offer to trade your money, they are not teachers. https://t.co/qSqYKVgcjl","0.00","0.00","NEGATIVE"
"Heather Kani","Heather3728","My school has 85 teachers/administrators and I am the only new teacher... I can do this...","0.07","0.73","POSITIVE"
"Cassandra Vidaurri⚓️","cassiebreann","RT @threeshaweesha: gave her a photo shoot because she's on her way to meet her teachers! i'm so excited 💘 #PreK https://t.co/9w1ObLRmFV","0.38","0.75","POSITIVE"
"microdac","microdac","I just added “5 Minutes and 27 seconds: A dragonfly” to Videos for Teachers on #Vimeo: https://t.co/mxYoVcJkmy","0.00","0.00","NEGATIVE"
"Babette Holder","Bhold226","RT @WilkowMajority: Just so you know that moral crusader @ChicagosMayor refuses to send his own kids to #Chicago public schools https://t.c…","0.20","0.44","POSITIVE"
"Jessica Belle Kramer","jessicabkram","That $8G could be spent making more competitive pay for teachers &amp; in-school admins or covering the ACT funds Greitens cut #LindberghCares","0.20","0.30","POSITIVE"
"Carrie Tomc","rsdk5math","RT @OneRockwood: Our elementary math teachers explored different methods of assessment for learners. #WeAreRockwood https://t.co/Oxkd9f76vz","0.15","0.75","POSITIVE"
"geektainment guide","gktainmentguide","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Vamp is back","shslnolife","@Gozufucker69 I heard a student has three teachers, and the education is very personalized","0.20","0.30","POSITIVE"
"David Christiansen","depsuppalmbeach","RT @APFoxes: Teachers collaborating over our strategic plan. How will it drive success for all children?@Supt_Avossa @depsuppalmbeach https…","0.30","0.00","POSITIVE"
"Susan Zanti","SusZanti5","RT @the_corner_lcps: Roo hamming it up to welcome our New CCE Teachers! https://t.co/3NKwKoxW7S","0.49","0.68","POSITIVE"
"Shyla Stylez","Im_ShylaStylez","Watch it: https://t.co/ed4C9OaXYC
Top-heavy teachers have threesome fun wi...
👻Add me on snapchat: cuteamie18 👻 https://t.co/lXgpIRyASp","0.30","0.20","POSITIVE"
"alex","alliepomm","white teachers can't say alexandra either https://t.co/j1ybnpNPeu","0.00","0.00","NEGATIVE"
"Susan Zanti","SusZanti5","RT @hacketthistory1: Welcome new teachers we are so glad you are here! 😀 excited for a new school year! @RockRidgeHigh https://t.co/epTQTtG…","0.42","0.71","POSITIVE"
"Denise Grimes","SurphSide","@SolusChristus10 @acrodavid1977 @JeffTheGK False teachers are to be silenced, not given a platform (Titus 1:11).","-0.40","0.60","NEGATIVE"
"Robin Bright","drrobinbright","Thanks for this-appreciate knowing you agree with sharing this book with student teachers! @ULethbridgeEdu https://t.co/Fh7LY5JeHT","0.25","0.20","POSITIVE"
"Wobbly mama","kachafazks","@rhiandmoi @JurassicNPS Why would you think charter schools would provide better services?! They exist to underpay… https://t.co/MyaFu1fL8Q","0.63","0.50","POSITIVE"
"Carol Heppner","QueenofCr8tvty","Life's creative adventures are enhanced with our products. See how: ad https://t.co/TZrFH5WxiP

#backtoschool… https://t.co/zoQanVw7BV","0.50","1.00","POSITIVE"
"Raymond","RaymondWPS","RT @evanmcb: @RaymondWPS 30k 🇺🇸 soldiers and 30k English teachers (not just 🇺🇸). Total 🇺🇸 pop. of 150k. I have no idea what that extra 100k…","0.00","0.28","NEGATIVE"
"Laura Hudson Hamre","Laurahhamre","RT @BostonCares: Fidelity volunteers painting murals for the students and teachers at @UP_Unlock to enjoy! #FidelityCares2017 #givingback #…","0.50","0.50","POSITIVE"
"Sarah Elie","ydgsarah","I'm so glad I graduated so I can add my cool teachers on Facebook","0.42","0.82","POSITIVE"
"Nguni Heru","nguniheruafrica","Big ups to all the teachers in Mzansi. Yawl job is to educate our future and we appreciate yawl for that. https://t.co/Rk6qFZjaiA","0.00","0.11","NEGATIVE"
"forjlin","faithforjlin","RT @zukovka: That's Doc Scheppler talking to the young players. One of best teachers in hoops. His HS Girls team has won 6 state titles. ht…","0.55","0.35","POSITIVE"
"Pat Taylor Academy","PFTSTA","These new teachers welcomed students this week: Ms. Monistere and Ms. Faucheaux in art, Ms. Hamilton in language... https://t.co/stXkL6fMLo","0.14","0.45","POSITIVE"
"Visitation LS","VizLowerSchool","RT @VizThirdGrade: Lower School teachers took a tour of all the fantastic new spaces at Viz. Excited for all the learning that will be happ…","0.30","0.70","POSITIVE"
"Jason Gribble","ForestPrincipal","RT @DavidGeurin: Great teachers have great habits! @edutopia #edchat #edtech https://t.co/VtWiyD4hC8","0.90","0.75","POSITIVE"
"Dan Seeley","DanSeeley","Calling all US language teachers + students: @Duolingo is giving out iPads to 1 lang. class. https://t.co/Jf3XBcqMK7 #DuolingoContest","0.00","0.00","NEGATIVE"
"Lily Campoya","LChavez_ES","RT @Mercedes8514: Keeping our Stars engaged even when they are in line waiting to be picked up by their teachers! #TEAMSISD #excellenceisin…","0.00","0.00","NEGATIVE"
"Brittany N. Beck","brittanbeck","RT @CourtneyANY: Vote for our ED @MeganRobertsMfA She's smart, funny, and is ready to talk about what makes real community for teachers. ht…","0.22","0.61","POSITIVE"
"Mcarabali","mcarabali","RT @techinnovation8: 8 Tips For Teachers Frustrated With Technology https://t.co/F4fGGhIZOL #techinnovation8 https://t.co/oKiqZX7Xe3","-0.70","0.20","NEGATIVE"
"Josh","Juriua","RT @TheWeirdWorld: Despite what teachers told us, Wikipedia did end up being the most valuable resource for research.","0.50","0.50","POSITIVE"
"Paolo 🧐Papa One😝","paparcura","😜#1W1Lツ
School should become the place where teachers, not just students, learn.
🤔#Papa👉Vijay Dhameliya https://t.co/EmdZ9qkHt6","0.00","0.00","NEGATIVE"
"Mrs. Strother","krstrother","RT @STEAM_MS: Why yes, this IS what teachers do the week before school starts!  #steampln @ STEAM Middle School https://t.co/9NHvWU7IHH","0.00","0.00","NEGATIVE"
"Brad Clayden","bclayden1","RT @edutopia: How a principal’s idea for a puppet theater empowered teachers to be more creative across grades and disciplines. https://t.c…","0.50","0.75","POSITIVE"
"wayne stuart","waynestuartrc","@ChrisPatton85 @thatmetz @CMTaylor318 @dustyspark @lemonfromRome @soit_goes @Blklivesmatter Yes teachers are respon… https://t.co/47AnqJqtYy","0.00","0.00","NEGATIVE"
"christine sharpe","ccg8r","RT @newtechnetwork: A group of 1700+ scientists are available to Skype to YOUR class! Check it out https://t.co/bmam2EjtqL #scichat #pblcha…","0.50","0.40","POSITIVE"
"Dr. Mary Howard","DrMaryHoward","RT @dubioseducator: Archive post: As teachers head back to school after a summer of PD #readingwriting workshops https://t.co/4Xe6A2YUNQ #g…","0.00","0.00","NEGATIVE"
"Cristy Leigh Walter","cristylwalter","RT @DenaArmbrecht: First grade teachers showing school spirit this Friday! #oldshellmagnet @OSRMagnet https://t.co/1lnzgbPt7P","0.31","0.33","POSITIVE"
"RamKrishna","Ram_Krishna15","RT @AnandaKentish: No matter what Brahmins do..become priests, engineers, teachers,cooks,
Players..etc whatever.. these people will abuse t…","0.00","0.00","NEGATIVE"
"Donna Robinson","donnarobinsonc1","Great team of teachers ""Inspiring Possibilities"" @CRYROP @BHSBruinsCA https://t.co/kV3pmtx56E","0.65","0.88","POSITIVE"
"Vicki Stenulson","Nrf2excite","Teachers do not get the respect they deserve.  Great words https://t.co/CX508qoVYb","0.80","0.75","POSITIVE"
"Emma Young","MsYoungTeacher","RT @TeacherToolkit: 3 Tips for (NQTs) Newly Qualified Teachers Before September 

by @TeacherToolkit 

https://t.co/eR6vZVUhGh 
#FridayFeel…","0.14","0.45","POSITIVE"
"Aloof Peacock","AloofPeacock","@BirdyMcQ @MyAlterEgo1111 College is a joke nowadays. The money should be going towards hiring the best teachers an… https://t.co/096Doge9RN","1.00","0.30","POSITIVE"
"JamesRoy","JamesRoy","RT @Lynch39083: The Ten Characteristics of Teachers Who Successfully Use #EdTech https://t.co/dFzvHjCmc3 #edtechchat https://t.co/XpNSr7KqxD","0.38","0.47","POSITIVE"
"DioCleSchools","diocleschools","RT @JenJMichaelsOH: Innovative Technology Experiences for Students and Teachers - GetEdFunding https://t.co/SKQZmdb2gI","0.50","1.00","POSITIVE"
"Cameron Berube","CameronBerube","RT @pvdschools: Teachers, TAs and per diem subs needed! @pvdschools Job Fair: Aug. 17, 9-noon, netWORKri Providence. https://t.co/WsIl0zJj4…","0.70","0.90","POSITIVE"
"Maggie","Maggie24529867","Crazy'n @RahmEmanuel hurting All Legal Citizens, Black, White, Hispanic, others, City so far in debt! Over 300 teac… https://t.co/LPHKR5gOCP","-0.09","0.51","NEGATIVE"
"Fruita Mid Quidditch","fruitamidquid","How teachers dress when there's no students. #hawaiianstyle #mrBlovesdressupdays https://t.co/mLXVwFwIg3","0.00","0.00","NEGATIVE"
"Leicester High","LHS_hippert","RT @KatieNovakUDL: Cool resource! Shifting the Grading Mindset Starts With Our Words #UDL https://t.co/aM0XeBQjMv https://t.co/NGZ5XtNXLu","0.44","0.65","POSITIVE"
"WBAL Baltimore News","wbaltv11","Annapolis woman uses Facebook to help teachers with supply needs https://t.co/ezxiTdMvc0 https://t.co/MJwhnir4Ew","0.00","0.00","NEGATIVE"
"fally","fallyi8","Teachers reveal students  bad reply which sound more funny - https://t.co/9JCCvE12KR https://t.co/zp4LVwjq3o","0.11","0.64","POSITIVE"
"stark","_nashikin","RT @dsaraaaaah: To yall teachers out there. U dont know how much it could hurt a young soul 😔 https://t.co/VbOLEFh4gL","0.15","0.30","POSITIVE"
"Kwesi Dawood","PokaMezziah","RT @OfficialNDCGh: Despite promising allowances for teacher trainees, Akufo Addo and his government are now asking teachers to take student…","0.20","0.50","POSITIVE"
"CKChocolates","CK_Chocolates","#chocolate #espresso #beans perfect back to school gift for those college students and teachers… https://t.co/ubeyfK4x0y","0.50","0.50","POSITIVE"
"Jo","Jonelleberry","RT @MyNamesTessa: AP is a scam if when you went to a low performing school and your school system didn't use funding to give teachers addit…","0.00","0.30","NEGATIVE"
"Maddie","maddiefeltonx","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Cooking Lovers Unite","CookingUnite","Salads and vegetables cookbook: Favorite recipes of home economics teachers $3.99 // https://t.co/g8HAfSsRH9 https://t.co/V2FYqUDC5N","0.50","1.00","POSITIVE"
"Carrie Korkus","CarrieKorkus","RT @clrobin1914: Recognizing Teachers at Turie T. Small makes me Happy!!! #recentlyinoticed https://t.co/3ouBgn2zEi","0.38","0.70","POSITIVE"
"Jenny Lewis","JennyLewis29","RT @justintarte: IT directors: If you block/ban websites for teachers, please stop. We trust teachers w/ the lives of kids, I'm sure they c…","0.50","0.89","POSITIVE"
"⛓","tmgralph","RT @FunnyBrawls: teachers fighting... what... how do you even... what the fuck https://t.co/kVpik25Exq","-0.40","0.60","NEGATIVE"
"Jonathan Doyle","beingcatholic1","Daily videos to inspire #catholic #teachers click here https://t.co/JZTxDSmJDR https://t.co/4Xh6j5N3rZ","0.00","0.00","NEGATIVE"
"Susan Zanti","SusZanti5","RT @klhurd47: Welcome the clas of 2017, new teachers for Loudoun County Public Schools. You look good! #lcps18 https://t.co/klcwZThJJM","0.45","0.51","POSITIVE"
"Justin de Perio","justindeperio57","RT @TheWeirdWorld: Despite what teachers told us, Wikipedia did end up being the most valuable resource for research.","0.50","0.50","POSITIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @dbedoya08 @ChavezWar @LasZonas #Peru: Teachers fight continues &gt; March 'I support the teachers' in #Lima: https://t.c…","0.00","0.00","NEGATIVE"
"MackenzieOberndörfer","MackenzieLouise","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Matthew Lynch","Lynch39083","Social media and video games in classrooms can yield valuable data for teachers https://t.co/zakcGO537E","0.03","0.07","POSITIVE"
"Matthew Lynch","Lynch39083","Hit rewind: Coaching teachers virtually https://t.co/MitFQwD1Nm","0.00","0.00","NEGATIVE"
"Lauren Clare","mckenzi_lauren","RT @ryanlicalsi: How about build something normal and give the teachers a raise?? https://t.co/X1mOZ7Ilpr","0.15","0.65","POSITIVE"
"Connie Blomgren","DocBlom","Wow...rocket science...trust your teachers. https://t.co/OFAhYJDc0C","0.00","0.00","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @dbedoya08 @ChavezWar @LasZonas #Peru, #Lima: Teachers are gathered in Plaza San Martin, just now. Via @dbedoya08 #Sut…","0.00","0.00","NEGATIVE"
"Real_Infinity95","Real_Infinity95","RT @FoxNews: Judge rules Alabama teacher-student sex law unconstitutional in teacher's case
https://t.co/Wsgm7b03LJ","0.00","0.00","NEGATIVE"
"Teacher's day 2017","salu_2017","New post (Using Class Coupons) has been published on Teachers Day - https://t.co/TRzmC5AZob https://t.co/RNclLh5JDT","0.14","0.45","POSITIVE"
"Angela. Rubin","rubin_angela","What have we become, to allow death diseases, no sanitation. Plight of refugees @SatPaper ""Murder parsed, teachers slandered"" Read Horrific","-1.00","1.00","NEGATIVE"
"The Finest Ace Dove","iDirectMysCENE","@DaRealyestJones Girl teachers today BARELY know how to teach the material. I don't think it's for a lack of trying… https://t.co/kGXYIPO5C8","0.05","0.10","POSITIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @dbedoya08 @ChavezWar #Peru: ""We are not terrorists,"" shout teachers in #Lima. #Sutep #huelgademaestros LIVE by @LasZo…","0.14","0.50","POSITIVE"
"Anearas","Anearas","RT @soit_goes: About 950 Chicago Public Schools employees — 350 of them teachers — were notified today that they're being laid off https://…","0.00","0.07","NEGATIVE"
"Tyler Amidon","tyleramidon","@Markfinnis Hey pal, I would love a 5 (or less) minute video that describes Restorative Practices that we could show new teachers?","0.16","0.37","POSITIVE"
"Jack Couch","JackCouch11","@ShilohFellowshp Good evening and bothers me that there isn't much of the word spoken on Twitter where are the prea… https://t.co/t8Q9Ytzdqj","0.45","0.40","POSITIVE"
"Golden Hill School","GHElementary","Class lists will be posted at 6pm outside of our front office. We've got amazing teachers and an amazing school- it will be an amazing year!","0.49","0.69","POSITIVE"
"Renee Grems","RGrems","RT @AdkinsLantana: Dedra Adams and Renee Grems are presenting to Adkins &amp; Hawk teachers this morning about Supporting Students! https://t.c…","0.31","0.25","POSITIVE"
"bollydazzlers","bollydazzlers","Bollydazzlers Dancetroupe teach school teachers bollywood dancing: https://t.co/org0nBCSEJ via @YouTube","0.00","0.00","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @dbedoya08 #Peru: Teachers on strike protesting outside of the Congress before repression in #Lima tonight. #Sutep 📸 @…","0.00","0.05","NEGATIVE"
"Shelley Mitchell","faithcrazylady","Thanks to gracilaynedesigns for bringing your inspirations and gifts to our teachers at Faith… https://t.co/uSenpE6Elp","0.20","0.20","POSITIVE"
"Dr. Paul Tedesco","drpaultedesco","RT @esu11kate: Welcome back @holdregedusters!Teachers engage in reflective practice in order to improve teaching &amp; student learning. @esu11…","0.40","0.45","POSITIVE"
"🥀","loyalmuggleborn","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Aaron Baughman","AaronPBaughman","150% agree!  Teachers make all the difference! https://t.co/c9uR1oE46U","0.00","0.00","NEGATIVE"
"Krissy Friedman","krissy_friedman","RT @WeAreTeachers: Did you know about these teacher perks at Amazon? https://t.co/2UV1e6muHF","0.00","0.00","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: #Peru: Cavalry, water cannon and tear gas against teachers in #Lima tonight. #Sutep #huelgademaestros 🎥 @dbedoya08 htt…","0.00","0.00","NEGATIVE"
"Ramalan Mimpimu","ramalanmimpi","Dream of asking permission to go to a place for teachers. This means that we must be wise in dealing with events that will h ##ramalanmimpi","0.70","0.90","POSITIVE"
"Bree •","WhatAboutBREE","RT @C_obain47: Some teachers from big colleges teach at community colleges too https://t.co/xLBRZxDZQD","0.00","0.10","NEGATIVE"
"Holley Trent","HolleyTrent","I'm anxious about Girlchild having *any* of Boy's teachers, TBH. He's a student who always leaves a big impression.","-0.13","0.55","NEGATIVE"
"aurora.:.","dreadsticks","all the new teachers and freshmen are so full of life &amp; excitement
i hope that light never goes away","0.30","0.57","POSITIVE"
"t","xoxogossiptori","RT @malloryscott_: My mom is a teacher at Yukon High School and she and all the other teachers don't work their asses off to be disrespecte…","0.02","0.46","POSITIVE"
"SpockPQC","SpockPQC","@DrNimigan @LyndaE222 @AndrewScheer How many unemployed Teachers? Engineers? These two professions are much more ri… https://t.co/q8nQB1ZMoS","0.50","0.50","POSITIVE"
"Amaya","AmayaAhonesty","RT @MendesNotified: Shawn said he sucked at being both a musician and a student, but his teachers were really understandable. #IlluminateTo…","0.20","0.20","POSITIVE"
"Donna Gallant","don_gallant","Ohio teachers who dragged autistic boy won't be charged 
                            
                            … https://t.co/i6yRrX19L1","-0.20","0.20","NEGATIVE"
"The Markets Daily","TheMarketsDaily","Teachers Advisors LLC Decreases Stake in Imax Corporation $IMAX https://t.co/TFW1YA8NBy","0.00","0.00","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @BancadaFAperu @ChavezWar @InfoLaPlaza #Peru: Just now, a teachers group protest outside the Congress, heavy police pr…","-0.10","0.28","NEGATIVE"
"Gina Sue Williams","GinaSueWilliam1","RT @LearningatLTE: .@collierschools LTE teachers creating welcoming learning environments!  Looking super @secretsofsecond https://t.co/BFs…","0.33","0.67","POSITIVE"
"Jennifer Torres","spinningjenny__","smh maybe if our district had spent more on our teachers &amp; education you would know how to spell ""wasting"" https://t.co/XOWwAndSVj","0.20","0.30","POSITIVE"
"Peter Gubbe","EnFuegoInc","Mini Ferris Wheel Mocks Rahm, Rips Plan To Close South Loop School https://t.co/7zG8qJdxeO","0.00","0.00","NEGATIVE"
"Quing👑","__luluuu","RT @OnlyMinionQuote: a short poem:

do teachers
understand
that you take
other classes","-0.06","0.34","NEGATIVE"
"kabira","kabira66964415","Teachers reveal students  bad reply which sound more funny - https://t.co/7MsPB5CvYl https://t.co/cVnmrkhDHs","0.11","0.64","POSITIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @BancadaFAperu @ChavezWar #Peru: Every day teachers on strike are repressed in #Lima. Photos by @InfoLaPlaza https://t…","0.00","0.00","NEGATIVE"
"Les","Les_The_Great","With all that being said, black people need to learn Chinese, real talk. They're paying handsomely for ESL teachers. Get out of the US.","0.13","0.43","POSITIVE"
"Team Palestina","TeamPalestina","“We don’t focus that much on what teachers are saying because we’re looking through the windows at #Israeli... https://t.co/6XMQrklBBe","0.20","0.20","POSITIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @BancadaFAperu @ChavezWar My previous tweets about the teachers' strike in Peru [thread] https://t.co/ZDY4jzCona #huel…","-0.17","0.17","NEGATIVE"
"Tania Harden","Tania_Harden","RT @AP: Two Ohio kindergarten teachers seen on video carrying and dragging an autistic boy won't face charges. https://t.co/TPilcp5koV","-0.20","0.20","NEGATIVE"
"Mariel","mar_bella2000","RT @CloverleafLocal: There's a school supply giveaway 3 p.m. to 5 p.m. this Saturday, Aug. 12, at Lafayette Twp. Hall, 6776 Wedgewood Rd. T…","0.00","0.00","NEGATIVE"
"ㅤㅤㅤً","lustults","i honestly hate when mu class has substitute teachers because they always pronounce my name wrong and MARIANA ISNT THAT HARD TO SAY FFS","-0.53","0.78","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @BancadaFAperu @ChavezWar #Peru's teachers continue to strike after more than 50 days, and have faced heavy police rep…","0.15","0.50","POSITIVE"
"Maya Crowe-Barnes","MCroweBarnes","RT @soit_goes: About 950 Chicago Public Schools employees — 350 of them teachers — were notified today that they're being laid off https://…","0.00","0.07","NEGATIVE"
"madz","MadiZuro","RT @tofuh0e: my school had bomb threats and inappropriate teachers https://t.co/lDggAC3HQj","0.00","0.00","NEGATIVE"
"Black Women Unite","BlkWomenUnite","@RepYvetteClarke Beyond inappropriate? I guess the TRUTH hurts. Some Black politicians have chosen Teachers Union m… https://t.co/pCaHSO5MbE","-0.17","0.43","NEGATIVE"
"Katherine Mailloux","kmailloux0524","RT @ShakeUpLearning: Get the FREE #GoogleKeep CHEAT SHEET! https://t.co/wEqPuKnzzO #gttribe #googleET #googleedu #gsuiteedu #edtech","0.50","0.80","POSITIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: @BancadaFAperu @ChavezWar #Peru: Teachers &amp; doctors are on nationwide strike against sharp attacks on health care &amp; ed…","-0.13","0.75","NEGATIVE"
"tamarachukwuninu.","amaarachukwu","RT @OnlyMinionQuote: a short poem:

do teachers
understand
that you take
other classes","-0.06","0.34","NEGATIVE"
"Roberto Jones","rjstrikers","RT @PersonalEscrito: #Peru: Police crackdown at teachers' demo for free &amp; better education, in #Lima, Aug 8. 🎥@BancadaFAperu v @ChavezWar h…","0.45","0.65","POSITIVE"
"Christie Riley","riley_clriley","RT @educationweek: 60% of teachers who responded in a new survey say they routinely spend their own money to buy food for students. https:/…","0.37","0.73","POSITIVE"
"UK Net Guide Jobs","UK_Jobsearch","Teachers and Support Staff Wanted, Cardiff, Wales, Every person matters

Suppl... see https://t.co/b2O3wIof2M #JobSearch","0.00","0.00","NEGATIVE"
"Griffin LaFleur","Griffin_LaFleur","RT @jadynwilsonnn: do teachers not realize that we get homework in almost every other class????","-0.13","0.38","NEGATIVE"
"Susan","maggiewooster","@realDonaldTrump @IvankaTrump How's that? Voucher/Christian/for profit/education or finally paying teachers a livin… https://t.co/9EsCgGHnms","0.00","1.00","NEGATIVE"
"xoxo, ali","alyciasmercy","@booblenalikesxo I'm English is not that good, I literally always make grammar mistakes. The gag is, I'm better tha… https://t.co/iyY5qiREpP","0.40","0.37","POSITIVE"
"GASPA","GASPA_HR","RT @gahealthnews: Premiums will edge up for state employees and teachers, while plan options remain the same https://t.co/wiGw1tCAXP","0.00","0.13","NEGATIVE"
"Nicole Herndon","nicolekherndon","RT @MrJones_LVHS: Welcome to our new Loudoun Valley teachers! @LVHS_official @SRoss_LVHS_Prin @nicolekherndon @bill_gulgert  #lcps18 #NEO17…","0.49","0.68","POSITIVE"
"Amanda Hogan","amanda13hogan","RT @dustin772: Amazing morning at #simischools welcoming new teachers!  Gonna be a great year! https://t.co/ocDxXRgqS6","0.59","0.70","POSITIVE"
"Mary Dobrski","margrazyna","RT @telesurenglish: Peru | While 16 foreign ministers discussed sanctions for Venezuela  thousands of teachers protesting outside were assa…","-0.06","0.09","NEGATIVE"
"Barely Informative","BarelyInfo","Ben Franklin invented teachers pay teachers
-Abraham Lincoln

#Education","0.00","0.00","NEGATIVE"
"Reeds Spring Schools","RSWolves","RT @jelfrink: Thanks to our @ReedsSpringHS National Honors Society students,  Shirley &amp; Jonas for serving our new teachers, admins &amp; BOE to…","0.17","0.33","POSITIVE"
"Week Herald","WeekHerald","AutoNation, Inc. $AN Shares Bought by Teachers Advisors LLC https://t.co/LhDl1Tu9PB","0.00","0.00","NEGATIVE"
"Maricel De Leon","MaricelDeLeon74","RT @ernesto_lontoc: These dynamic &amp; caring teachers will leave positive impact on students that will last a lifetime!#StartingStrong https:…","0.08","0.26","POSITIVE"
"Lesa Powell","LesaKP","RT @MrsCoachChase: Clear Springs teachers!  Get ready to Change the Game!!!  @ClearSpringsHS @ccisdlearns https://t.co/r8mJig6Psy","-0.15","0.43","NEGATIVE"
"予言者🎀","CassaDorota","You knew gym class was about to be lit (and fingers were about to break) when the teachers brought these bad boys o… https://t.co/57rJSCO97C","-0.70","0.67","NEGATIVE"
"Eric Nakagawa 🍔💪🏻","ericnakagawa","RT @neutrinosky: Taught teachers in South Africa DNA extraction methods to share with students in 2006 #WITBragDay","0.00","0.00","NEGATIVE"
"Nicole Herndon","nicolekherndon","RT @bill_gulgert: With @SRoss_LVHS_Prin @nicolekherndon &amp; @MrJones_LVHS welcoming new teachers!! https://t.co/0a9qC4xhfS","0.21","0.45","POSITIVE"
"Eleanor Brown","athlynbryant","RT @RonaldKlain: I get it! Trump's using reverse psychology on Putin ... as some 2nd grade teachers do. Certain to work on a KGB trained ki…","0.11","0.29","POSITIVE"
"Chris Judson","vergil66","RT @lhedger: Rule change could wipe out the equivalent of $50M in college tuition earned through dual-credit courses in Indiana. https://t.…","0.00","0.00","NEGATIVE"
"Mr. Tegtmeyer's STEM","mrtsstem","RT @educationweek: 3 ways dads can step up and engage in their child's education in the new school year, from @joe_mazza: https://t.co/EOji…","0.14","0.45","POSITIVE"
"Ocean View School","oceanviewschool","Hey Dolphins....why are your teachers having a food fight?  Find out at the Back to School Spirit Assembly next wee… https://t.co/IvDG3mmsbL","0.00","0.00","NEGATIVE"
"National Eczema","nationaleczema","10 Tips for Handling #Eczema at #School. https://t.co/POBFFZrc1N 
#atopicdermatitis #backtoschool #teachers #tips… https://t.co/STejUP0Q6z","0.00","0.00","NEGATIVE"
"crumple stiltskin","itscmillertine","@BosPublicRadio can someone tell Margery Egan that teachers cannot get a full pension until they are 65 now in MA? https://t.co/zQMBFMDBbY","0.35","0.55","POSITIVE"
"JCE_Kinder","JCE_Kinder","The kinder teachers were so happy to finally meet our students today! @JCElem_RCS https://t.co/GgfSOPhUtv","0.40","1.00","POSITIVE"
"lauren","laurenisobelxo","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Emma🌼J🌈","emjay505","RT @dickybeacholdie: @narelleford @KetanJ0 @GCobber99 AEC cant release details of silent addresses,so cant give them to ABS

113,000 last e…","0.00","0.08","NEGATIVE"
"The Kind Leader","thekindleader","Dinosaur Brain Fossil Revealed for the First Time - https://t.co/EjCh50IqCb #dinosaurs #learning #teachers #k12 #edhcat #edtech","0.25","0.33","POSITIVE"
"janet","janetui7","Teachers reveal students  bad reply which sound more funny - https://t.co/KylNDPvPrz https://t.co/3j0efYHJFT","0.11","0.64","POSITIVE"
"Tom","Tom812Homer","Amen Mr. VP we need to get rid of these liberal teachers that have taken over our educational system. https://t.co/uW0LcilOLK","0.25","0.25","POSITIVE"
"Alexis Funk","MrsFunk1","RT @MillardPS: Awesome words to our teachers from George Cuoros. Change is the only constant. Relationships matter. #Proud2bMPS #Back2Schoo…","0.33","0.78","POSITIVE"
"Michael Baughman","Mrbaugh1","The enthusiasm and professionalism shown by these teachers is inspiring#BeInspireD https://t.co/fhPmVbkupb","0.00","0.00","NEGATIVE"
"Math Theories","math_theor","RT @EdTechNerd: New Study Finds VAM Is Biased Against Teachers Of “At Risk” Students https://t.co/eMcguYf06O #edtech #edchat","0.14","0.45","POSITIVE"
"DadsDollarsDebts","DadDollarDebt","@PhysicianOnFIRE Recert is a myth we have all bought into. Considering most of our teachers were grandfathered in a… https://t.co/XqUxEZDDnT","0.50","0.50","POSITIVE"
"Rebecca Sanders","becca123200","RT @yngblkbeast: @Vanessawildwoo1 we need more black coaches, teachers, and principals because they put black and other minorities first 🇨🇬","0.06","0.42","POSITIVE"
"Shawna Manhart","smanhart4","RT @Seesaw: Are you a specialist teacher? Seesaw can be an important part of your classroom too! Take a look at this PD! https://t.co/ZKMlW…","0.63","1.00","POSITIVE"
"Jeff Yalden","JeffYalden","Teen Suicide is a FOREVER DECISION - https://t.co/5YiOdyku2K Who helps teens and teachers when one of their own tak… https://t.co/hfHHQIkIN0","0.30","0.50","POSITIVE"
"Jσsє ☾","nowayjxse","Don't let teachers baby you. If you don't feel like they're helping you the best they could, let them know","1.00","0.30","POSITIVE"
